[2026-04-29T14:09:05.686Z] status=401 signature=invalid restaurant=rst_3tfruq5m platform=Yemeksepeti order=YS-WRONG-1777471745679
[2026-04-29T14:09:05.694Z] status=201 signature=valid restaurant=rst_3tfruq5m platform=Yemeksepeti order=YS-1777471745683
[2026-04-29T14:09:05.701Z] status=201 signature=valid restaurant=rst_3tfruq5m platform=Yemeksepeti order=YS-1777471745683
[2026-04-29T14:09:05.709Z] status=201 signature=valid restaurant=rst_3tfruq5m platform=Yemeksepeti order=YS-REJECT-1777471745698
[2026-04-29T14:58:26.060Z] status=401 signature=invalid restaurant=rst_jz1rzydb platform=Yemeksepeti order=YS-WRONG-1777474706058
[2026-04-29T14:58:26.072Z] status=201 signature=valid restaurant=rst_jz1rzydb platform=Yemeksepeti order=YS-1777474706062
[2026-04-29T14:58:26.079Z] status=201 signature=valid restaurant=rst_jz1rzydb platform=Yemeksepeti order=YS-1777474706062
[2026-04-29T14:58:26.090Z] status=201 signature=valid restaurant=rst_jz1rzydb platform=Yemeksepeti order=YS-REJECT-1777474706082
[2026-04-29T15:55:04.575Z] status=401 signature=invalid restaurant=rst_ujv5tkfu platform=Yemeksepeti order=YS-WRONG-1777478104569
[2026-04-29T15:55:04.585Z] status=201 signature=valid restaurant=rst_ujv5tkfu platform=Yemeksepeti order=YS-1777478104573
[2026-04-29T15:55:04.592Z] status=201 signature=valid restaurant=rst_ujv5tkfu platform=Yemeksepeti order=YS-1777478104573
[2026-04-29T15:55:04.603Z] status=201 signature=valid restaurant=rst_ujv5tkfu platform=Yemeksepeti order=YS-REJECT-1777478104590
[2026-04-29T15:55:31.783Z] status=401 signature=invalid restaurant=rst_xavq48d7 platform=Yemeksepeti order=YS-WRONG-1777478131777
[2026-04-29T15:55:31.793Z] status=201 signature=valid restaurant=rst_xavq48d7 platform=Yemeksepeti order=YS-1777478131781
[2026-04-29T15:55:31.800Z] status=201 signature=valid restaurant=rst_xavq48d7 platform=Yemeksepeti order=YS-1777478131781
[2026-04-29T15:55:31.808Z] status=201 signature=valid restaurant=rst_xavq48d7 platform=Yemeksepeti order=YS-REJECT-1777478131797
[2026-05-01T12:26:51.297Z] status=401 signature=invalid restaurant=rst_qwehspcb platform=Yemeksepeti order=YS-WRONG-1777638411261
[2026-05-01T12:26:51.351Z] status=201 signature=valid restaurant=rst_qwehspcb platform=Yemeksepeti order=YS-1777638411306
[2026-05-01T12:26:51.401Z] status=201 signature=valid restaurant=rst_qwehspcb platform=Yemeksepeti order=YS-1777638411306
[2026-05-01T12:26:51.451Z] status=201 signature=valid restaurant=rst_qwehspcb platform=Yemeksepeti order=YS-REJECT-1777638411402
[2026-05-01T18:17:25.497Z] status=500 signature=invalid restaurant=rst_oe19vbz4 platform=POS order=connection-test
[2026-05-01T18:25:16.467Z] status=200 signature=invalid restaurant=rst_oe19vbz4 platform=Trendyol Go order=connection-test
[2026-05-01T18:25:21.921Z] status=200 signature=invalid restaurant=rst_oe19vbz4 platform=Trendyol Go order=connection-test
[2026-05-01T18:25:26.073Z] status=200 signature=invalid restaurant=rst_oe19vbz4 platform=Trendyol Go order=connection-test
[2026-05-01T18:44:12.923Z] status=200 signature=invalid restaurant=rst_oe19vbz4 platform=Trendyol Go order=connection-test
[2026-05-03T21:42:11.594Z] status=200 signature=invalid restaurant=rst_oe19vbz4 platform=Trendyol Go order=connection-test
[2026-05-04T05:17:19.470Z] status=200 signature=invalid restaurant=rst_oe19vbz4 platform=Trendyol Go order=connection-test
[2026-05-04T11:12:54.055Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Go order=TEST-1777893174036
[2026-05-04T11:15:05.426Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Go order=TEST-1777893305408
[2026-05-04T11:29:34.782Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-1777894174758
[2026-05-04T11:31:10.806Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-DUP-1777894270786
[2026-05-04T11:31:10.825Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-DUP-1777894270786
[2026-05-04T11:31:55.898Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-ADMIN-1777894315874
[2026-05-04T11:32:51.890Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-ADMIN-1777894371869
[2026-05-04T11:33:28.223Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-ADMIN-1777894408207
[2026-05-04T11:35:19.340Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-FINAL-1777894519319
[2026-05-04T11:35:19.358Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-FINAL-1777894519319
[2026-05-04T11:36:04.692Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-FINAL-1777894564669
[2026-05-04T11:36:04.714Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-FINAL-1777894564669
[2026-05-04T12:04:16.001Z] status=201 signature=valid restaurant=rst_oe19vbz4 platform=Trendyol Yemek order=TEST-WEBHOOK-1777896255981
[2026-05-07T21:10:02.667Z] status=401 signature=invalid restaurant=rst_o04vyl83 platform=Yemeksepeti order=YS-WRONG-1778188202662
[2026-05-07T21:10:02.685Z] status=201 signature=valid restaurant=rst_o04vyl83 platform=Yemeksepeti order=YS-1778188202669
[2026-05-07T21:10:02.700Z] status=201 signature=valid restaurant=rst_o04vyl83 platform=Yemeksepeti order=YS-1778188202669
[2026-05-07T21:10:02.716Z] status=201 signature=valid restaurant=rst_o04vyl83 platform=Yemeksepeti order=YS-REJECT-1778188202701
